leftId	rightId	blockNum	leftCluster	rightCluster
Cume1g1166	Bhhi5g1051	3		
Cume1g1167	Bhhi5g1053	3		
Cume1g1168	Bhhi5g1054	3		
Cume1g1171	Bhhi5g1055	3		
Cume1g1172	Bhhi5g1056	3		
Cume1g1173	Bhhi5g1057	3		
Cume1g1174	Bhhi5g1058	3		
Cume1g1175	Bhhi5g1059	3		
Cume1g1176	Bhhi5g1060	3		
Cume1g1178	Bhhi5g1061	3		
Cume1g1179	Bhhi5g1062	3		
Cume1g1180	Bhhi5g1065	3		
Cume1g1181	Bhhi5g1067	3		
Cume1g1184	Bhhi5g1068	3		
Cume1g1185	Bhhi5g1069	3		
Cume1g1186	Bhhi5g1070	3		
Cume1g1187	Bhhi5g1071	3		
Cume1g1188	Bhhi5g1073	3		
Cume1g1189	Bhhi5g1074	3		
Cume1g1190	Bhhi5g1075	3		
Cume1g1195	Bhhi5g1076	3		
Cume1g1196	Bhhi5g1077	3		
Cume1g1198	Bhhi5g1078	3		
Cume1g1199	Bhhi5g1079	3		
Cume1g1200	Bhhi5g1080	3		
Cume1g1201	Bhhi5g1081	3		
Cume1g1202	Bhhi5g1085	3		
Cume1g1203	Bhhi5g1087	3		
Cume1g1207	Bhhi5g1090	3		
Cume1g1209	Bhhi5g1092	3		
Cume1g1210	Bhhi5g1094	3		
Cume1g1211	Bhhi5g1095	3		
Cume1g1213	Bhhi5g1096	3		
Cume1g1214	Bhhi5g1097	3	clusterUn	clusterUn
Cume1g1217	Bhhi5g1098	3		
Cume1g1218	Bhhi5g1099	3		
Cume1g1219	Bhhi5g1100	3		
Cume1g1220	Bhhi5g1102	3		
Cume1g1222	Bhhi5g1104	3		
Cume1g1232	Bhhi5g1106	3		
Cume1g1236	Bhhi5g1107	3		
Cume1g1238	Bhhi5g1108	3		
Cume1g1239	Bhhi5g1110	3		
Cume1g1241	Bhhi5g1111	3		
Cume1g1244	Bhhi5g1112	3		
Cume1g1246	Bhhi5g1113	3		
Cume1g1249	Bhhi5g1114	3		
Cume1g1250	Bhhi5g1115	3		
Cume1g1251	Bhhi5g1116	3		
Cume1g1252	Bhhi5g1118	3		
Cume1g1253	Bhhi5g1119	3		
Cume1g1255	Bhhi5g1120	3		
Cume1g1258	Bhhi5g1121	3		
Cume1g1259	Bhhi5g1122	3		
Cume1g1260	Bhhi5g1124	3		
Cume1g1262	Bhhi5g1127	3		
Cume1g1263	Bhhi5g1128	3		
Cume1g1265	Bhhi5g1129	3		
Cume1g1266	Bhhi5g1131	3		
Cume1g1268	Bhhi5g1133	3		
Cume1g1269	Bhhi5g1134	3		
Cume1g1270	Bhhi5g1135	3		
Cume1g1273	Bhhi5g1136	3		
Cume1g1274	Bhhi5g1137	3		
Cume1g1275	Bhhi5g1138	3		
Cume1g1276	Bhhi5g1139	3		
Cume1g1277	Bhhi5g1140	3		
Cume1g1278	Bhhi5g1141	3		
Cume1g1279	Bhhi5g1142	3		
Cume1g1280	Bhhi5g1143	3		
Cume1g1281	Bhhi5g1144	3		
Cume1g1282	Bhhi5g1145	3		
Cume1g1284	Bhhi5g1147	3		
Cume1g1286	Bhhi5g1149	3		
Cume1g1287	Bhhi5g1150	3		
Cume1g1288	Bhhi5g1151	3		
Cume1g1289	Bhhi5g1153	3		
Cume1g1292	Bhhi5g1154	3		
Cume1g1296	Bhhi5g1156	3		
Cume1g1299	Bhhi5g1157	3		
Cume1g1301	Bhhi5g1158	3		
Cume1g1304	Bhhi5g1159	3		
Cume1g1307	Bhhi5g1160	3		
Cume1g1309	Bhhi5g1161	3		
Cume1g1310	Bhhi5g1162	3		
Cume1g1312	Bhhi5g1163	3		
Cume1g1314	Bhhi5g1165	3		
Cume1g1315	Bhhi5g1166	3		
Cume1g1317	Bhhi5g1167	3		
Cume1g1318	Bhhi5g1168	3		
Cume1g1319	Bhhi5g1169	3		
Cume1g1320	Bhhi5g1170	3		
Cume1g1322	Bhhi5g1172	3		
Cume1g1329	Bhhi5g1173	3		
Cume1g1333	Bhhi5g1174	3		
Cume1g1336	Bhhi5g1175	3		
Cume1g1338	Bhhi5g1184	3		
Cume1g1350	Bhhi5g1186	3	clusterUn	clusterUn
Cume1g0383	Bhhi5g1187	4		
Cume1g0382	Bhhi5g1189	4		
Cume1g0381	Bhhi5g1190	4		
Cume1g0380	Bhhi5g1191	4		
Cume1g0379	Bhhi5g1192	4		
Cume1g0377	Bhhi5g1193	4		
Cume1g0376	Bhhi5g1194	4		
Cume1g0375	Bhhi5g1195	4		
Cume1g0374	Bhhi5g1196	4		
Cume1g0373	Bhhi5g1197	4		
Cume1g0372	Bhhi5g1198	4		
Cume1g0370	Bhhi5g1199	4		
Cume1g0368	Bhhi5g1200	4		
Cume1g0367	Bhhi5g1201	4		
Cume1g0366	Bhhi5g1202	4		
Cume1g0363	Bhhi5g1203	4		
Cume1g0362	Bhhi5g1204	4		
Cume1g0361	Bhhi5g1205	4		
Cume1g0360	Bhhi5g1206	4		
Cume1g0358	Bhhi5g1210	4		
Cume1g0356	Bhhi5g1211	4		
Cume1g0355	Bhhi5g1212	4		
Cume1g0354	Bhhi5g1213	4		
Cume1g0353	Bhhi5g1215	4		
Cume1g0351	Bhhi5g1216	4		
Cume1g0350	Bhhi5g1217	4		
Cume1g0349	Bhhi5g1218	4		
Cume1g0348	Bhhi5g1219	4		
Cume1g0346	Bhhi5g1220	4		
Cume1g0345	Bhhi5g1221	4		
Cume1g0344	Bhhi5g1222	4		
Cume1g0343	Bhhi5g1223	4		
Cume1g0342	Bhhi5g1224	4		
Cume1g0341	Bhhi5g1225	4		
Cume1g0340	Bhhi5g1226	4		
Cume1g0339	Bhhi5g1235	4		
Cume1g0338	Bhhi5g1236	4		
Cume1g0337	Bhhi5g1238	4		
Cume1g0336	Bhhi5g1239	4		
Cume1g0335	Bhhi5g1240	4		
Cume1g0333	Bhhi5g1241	4		
Cume1g0332	Bhhi5g1242	4		
Cume1g0331	Bhhi5g1243	4		
Cume1g0330	Bhhi5g1244	4		
Cume1g0329	Bhhi5g1245	4		
Cume1g0328	Bhhi5g1246	4		
Cume1g0327	Bhhi5g1247	4		
Cume1g0326	Bhhi5g1248	4		
Cume1g0325	Bhhi5g1249	4		
Cume1g0324	Bhhi5g1250	4		
Cume1g0323	Bhhi5g1251	4		
Cume1g0322	Bhhi5g1253	4		
Cume1g0321	Bhhi5g1255	4		
Cume1g0320	Bhhi5g1256	4		
Cume1g0319	Bhhi5g1257	4		
Cume1g0318	Bhhi5g1258	4		
Cume1g0317	Bhhi5g1259	4		
Cume1g0316	Bhhi5g1260	4		
Cume1g0315	Bhhi5g1281	4		
Cume1g0314	Bhhi5g1288	4		
Cume1g0313	Bhhi5g1289	4		
Cume1g0312	Bhhi5g1290	4		
Cume1g0311	Bhhi5g1291	4		
Cume1g0310	Bhhi5g1292	4		
Cume1g0309	Bhhi5g1293	4		
Cume1g0308	Bhhi5g1294	4		
Cume1g0305	Bhhi5g1296	4		
Cume1g0304	Bhhi5g1297	4		
Cume1g0303	Bhhi5g1298	4		
Cume1g0302	Bhhi5g1299	4		
Cume1g0301	Bhhi5g1301	4		
Cume1g0300	Bhhi5g1303	4		
Cume1g0299	Bhhi5g1304	4		
Cume1g0297	Bhhi5g1305	4		
Cume1g0291	Bhhi5g1306	4		
Cume1g0241	Bhhi5g1307	4		
Cume1g1477	Bhhi5g0783	5		
Cume1g1476	Bhhi5g0784	5		
Cume1g1473	Bhhi5g0785	5		
Cume1g1472	Bhhi5g0786	5		
Cume1g1471	Bhhi5g0787	5		
Cume1g1470	Bhhi5g0788	5		
Cume1g1468	Bhhi5g0791	5		
Cume1g1465	Bhhi5g0792	5		
Cume1g1463	Bhhi5g0793	5		
Cume1g1459	Bhhi5g0794	5		
Cume1g1455	Bhhi5g0795	5		
Cume1g1450	Bhhi5g0796	5		
Cume1g1449	Bhhi5g0797	5		
Cume1g1446	Bhhi5g0798	5		
Cume1g1443	Bhhi5g0799	5		
Cume1g1440	Bhhi5g0801	5		
Cume1g1437	Bhhi5g0802	5		
Cume1g1430	Bhhi5g0810	5		
Cume1g1429	Bhhi5g0811	5		
Cume1g1428	Bhhi5g0812	5		
Cume1g1427	Bhhi5g0813	5		
Cume1g1426	Bhhi5g0814	5		
Cume1g1424	Bhhi5g0815	5		
Cume1g1423	Bhhi5g0816	5		
Cume1g1422	Bhhi5g0817	5		
Cume1g1421	Bhhi5g0818	5		
Cume1g1414	Bhhi5g0819	5		
Cume1g1409	Bhhi5g0820	5		
Cume1g1406	Bhhi5g0821	5		
Cume1g1399	Bhhi5g0822	5		
Cume1g1389	Bhhi5g0823	5		
Cume1g1386	Bhhi5g0824	5		
Cume1g1373	Bhhi5g0826	5		
Cume1g1368	Bhhi5g0830	5		
Cume1g1366	Bhhi5g0832	5		
Cume1g1352	Bhhi5g0834	5		
Cume1g1339	Bhhi5g0835	5		
Cume1g1289	Bhhi5g0837	5		
Cume1g1486	Bhhi5g1308	6		
Cume1g1492	Bhhi5g1309	6		
Cume1g1493	Bhhi5g1312	6		
Cume1g1495	Bhhi5g1314	6		
Cume1g1496	Bhhi5g1315	6		
Cume1g1498	Bhhi5g1316	6		
Cume1g1499	Bhhi5g1317	6		
Cume1g1500	Bhhi5g1318	6		
Cume1g1501	Bhhi5g1319	6		
Cume1g1502	Bhhi5g1320	6		
Cume1g1504	Bhhi5g1321	6		
Cume1g1506	Bhhi5g1322	6		
Cume1g1511	Bhhi5g1324	6		
Cume1g1512	Bhhi5g1325	6		
Cume1g1513	Bhhi5g1326	6		
Cume1g1514	Bhhi5g1327	6		
Cume1g1515	Bhhi5g1328	6		
Cume1g1517	Bhhi5g1330	6		
Cume1g1518	Bhhi5g1331	6		
Cume1g1520	Bhhi5g1333	6		
Cume1g1521	Bhhi5g1334	6		
Cume1g1522	Bhhi5g1335	6		
Cume1g1524	Bhhi5g1336	6		
Cume1g1525	Bhhi5g1337	6		
Cume1g1530	Bhhi5g1338	6		
Cume1g1531	Bhhi5g1339	6		
Cume1g1534	Bhhi5g1340	6		
Cume1g1537	Bhhi5g1341	6		
Cume1g1538	Bhhi5g1342	6		
Cume1g1539	Bhhi5g1343	6		
Cume1g1542	Bhhi5g1345	6		
Cume1g1543	Bhhi5g1347	6		
Cume1g1544	Bhhi5g1348	6		
Cume1g1549	Bhhi5g1349	6		
Cume1g1554	Bhhi5g1350	6		
Cume1g1558	Bhhi5g1351	6		
Cume1g1901	Bhhi5g1005	8		
Cume1g1902	Bhhi5g1006	8		
Cume1g1903	Bhhi5g1007	8		
Cume1g1904	Bhhi5g1008	8		
Cume1g1905	Bhhi5g1009	8		
Cume1g1907	Bhhi5g1010	8	clusterUn	Right_Bhhi5_cluster_2
Cume1g1909	Bhhi5g1012	8		
Cume1g1910	Bhhi5g1013	8		
Cume1g1911	Bhhi5g1014	8		
Cume1g1912	Bhhi5g1015	8		
Cume1g1914	Bhhi5g1016	8		
Cume1g1915	Bhhi5g1017	8		
Cume1g1916	Bhhi5g1018	8		
Cume1g1917	Bhhi5g1019	8		
Cume1g1918	Bhhi5g1020	8		
Cume1g1922	Bhhi5g1021	8		
Cume1g1924	Bhhi5g1022	8		
Cume1g1925	Bhhi5g1023	8		
Cume1g1926	Bhhi5g1024	8		
Cume1g1928	Bhhi5g1025	8		
Cume1g1929	Bhhi5g1026	8		
Cume1g1176	Bhhi5g1047	11		
Cume1g1175	Bhhi5g1049	11		
Cume1g1174	Bhhi5g1051	11		
Cume1g1173	Bhhi5g1053	11		
Cume1g1172	Bhhi5g1054	11		
Cume1g1171	Bhhi5g1055	11		
Cume1g1168	Bhhi5g1056	11		
Cume1g1167	Bhhi5g1057	11		
Cume1g1166	Bhhi5g1058	11		
Cume1g1165	Bhhi5g1059	11		
Cume1g1125	Bhhi5g1098	11		
Cume1g1080	Bhhi5g1099	11		
Cume1g1964	Bhhi5g0138	14		
Cume1g1969	Bhhi5g0141	14		
Cume1g1979	Bhhi5g0167	14		
Cume1g2005	Bhhi5g0169	14		
Cume1g2044	Bhhi5g0191	14		
Cume1g2070	Bhhi5g0197	14		
Cume1g2098	Bhhi5g0212	14		
Cume1g2117	Bhhi5g0215	14		
Cume1g2147	Bhhi5g0222	14		
Cume1g1844	Bhhi5g0027	17		
Cume1g1831	Bhhi5g0036	17		
Cume1g1784	Bhhi5g0045	17		
Cume1g1741	Bhhi5g0049	17		
Cume1g1717	Bhhi5g0064	17		
Cume1g1702	Bhhi5g0064	17		
Cume1g1612	Bhhi5g0416	18		
Cume1g1611	Bhhi5g0417	18		
Cume1g1585	Bhhi5g0425	18		
Cume1g1584	Bhhi5g0426	18		
Cume1g1534	Bhhi5g0427	18		
Cume1g0453	Bhhi5g0846	19		
Cume1g0405	Bhhi5g0855	19		
Cume1g0404	Bhhi5g0856	19		
Cume1g0403	Bhhi5g0857	19		
Cume1g0353	Bhhi5g0858	19		
Cume1g0289	Bhhi5g0021	21		
Cume1g0294	Bhhi5g0022	21		
Cume1g0296	Bhhi5g0023	21		
Cume1g0325	Bhhi5g0027	21		
Cume1g0358	Bhhi5g0076	21		
Cume1g0271	Bhhi5g1393	22		
Cume1g0276	Bhhi5g1397	22		
Cume1g0291	Bhhi5g1402	22		
Cume1g0292	Bhhi5g1403	22		
Cume1g0293	Bhhi5g1405	22		
Cume1g0534	Bhhi5g0048	24		
Cume1g0558	Bhhi5g0062	24	Left_Cume1_cluster_2	Right_Bhhi5_cluster_1
Cume1g0605	Bhhi5g0080	24		
Cume1g0618	Bhhi5g0082	24		
Cume3g1667	Bhhi6g1207	1		
Cume3g1657	Bhhi6g1208	1		
Cume3g1651	Bhhi6g1214	1		
Cume3g1640	Bhhi6g1221	1		
Cume3g1621	Bhhi6g1232	1		
Cume3g1589	Bhhi6g1242	1		
Cume3g1557	Bhhi6g1245	1		
Cume3g0033	Bhhi6g0083	2		
Cume3g0032	Bhhi6g0087	2		
Cume3g0029	Bhhi6g0092	2		
Cume3g0026	Bhhi6g0094	2		
Cume3g0024	Bhhi6g0128	2		
Cume3g0002	Bhhi6g0135	2		
Cume3g1560	Bhhi6g1149	3		
Cume3g1564	Bhhi6g1168	3		
Cume3g1604	Bhhi6g1175	3		
Cume3g1611	Bhhi6g1189	3		
Cume3g1621	Bhhi6g1232	3		
Cume3g1324	Bhhi6g0077	4		
Cume3g1302	Bhhi6g0078	4		
Cume3g1291	Bhhi6g0079	4		
Cume3g1281	Bhhi6g0124	4		
Cume3g1236	Bhhi6g0128	4		
Cume3g1799	Bhhi6g0146	5		
Cume3g1749	Bhhi6g0187	5		
Cume3g1720	Bhhi6g0234	5		
Cume3g1691	Bhhi6g0266	5		
Cume3g1651	Bhhi6g0295	5		
Cume3g2244	Bhhi6g0326	6		
Cume3g2218	Bhhi6g0355	6		
Cume3g2206	Bhhi6g0366	6		
Cume3g2197	Bhhi6g0376	6		
Cume3g2149	Bhhi6g0380	6		
Cume3g0177	Bhhi6g0598	7		
Cume3g0178	Bhhi6g0600	7		
Cume3g0182	Bhhi6g0605	7		
Cume3g0198	Bhhi6g0609	7		
Cume3g1703	Bhhi6g0465	8		
Cume3g1725	Bhhi6g0497	8		
Cume3g1749	Bhhi6g0532	8		
Cume3g1774	Bhhi6g0540	8		
Cume3g2075	Bhhi6g0545	9		
Cume3g2125	Bhhi6g0583	9		
Cume3g2166	Bhhi6g0610	9		
Cume3g2173	Bhhi6g0627	9		
Cume3g2123	Bhhi6g0978	10		
Cume3g2135	Bhhi6g1025	10		
Cume3g2178	Bhhi6g1063	10		
Cume3g2217	Bhhi6g1078	10		
Cume8g0982	Bhhi12g0695	1		
Cume8g0944	Bhhi12g0722	1		
Cume8g0896	Bhhi12g0743	1		
Cume8g0856	Bhhi12g0772	1		
Cume8g0842	Bhhi12g0822	1		
Cume8g0794	Bhhi12g0842	1		
Cume8g0793	Bhhi12g0843	1		
Cume8g0743	Bhhi12g0848	1		
Cume8g0198	Bhhi12g0025	2		
Cume8g0182	Bhhi12g0041	2		
Cume8g0162	Bhhi12g0047	2		
Cume8g0141	Bhhi12g0060	2		
Cume8g0111	Bhhi12g0087	2		
Cume8g0080	Bhhi12g0092	2		
Cume8g0299	Bhhi12g1294	3		
Cume8g0269	Bhhi12g1327	3		
Cume8g0248	Bhhi12g1355	3		
Cume8g0238	Bhhi12g1403	3		
Cume8g0206	Bhhi12g1419	3		
Cume8g0156	Bhhi12g1420	3		
Cume8g1156	Bhhi12g0476	4		
Cume8g1186	Bhhi12g0495	4		
Cume8g1214	Bhhi12g0536	4		
Cume8g1225	Bhhi12g0542	4		
Cume8g1226	Bhhi12g0579	4		
Cume8g0674	Bhhi12g0409	5		
Cume8g0673	Bhhi12g0415	5		
Cume8g0628	Bhhi12g0448	5		
Cume8g0627	Bhhi12g0459	5		
Cume8g0582	Bhhi12g0461	5		
Cume8g1093	Bhhi12g1535	6		
Cume8g1044	Bhhi12g1573	6		
Cume8g1036	Bhhi12g1598	6		
Cume8g1027	Bhhi12g1625	6		
Cume8g0982	Bhhi12g1627	6		
Cume8g1248	Bhhi12g0166	7		
Cume8g1218	Bhhi12g0210	7		
Cume8g1206	Bhhi12g0249	7		
Cume8g1172	Bhhi12g0259	7		
Cume8g1136	Bhhi12g0290	7		
Cume8g2417	Bhhi12g0426	8		
Cume8g2400	Bhhi12g0452	8		
Cume8g2396	Bhhi12g0455	8		
Cume8g2346	Bhhi12g0475	8		
Cume8g2307	Bhhi12g0476	8		
Cume8g0605	Bhhi12g1582	9	Left_Cume8_cluster_1	Right_Bhhi12_cluster_4
Cume8g0607	Bhhi12g1583	9	Left_Cume8_cluster_1	Right_Bhhi12_cluster_4
Cume8g0648	Bhhi12g1623	9		
Cume8g0667	Bhhi12g1624	9		
Cume8g0626	Bhhi12g1171	10		
Cume8g0675	Bhhi12g1192	10		
Cume8g0722	Bhhi12g1237	10		
Cume8g0742	Bhhi12g1248	10		
Cume8g0707	Bhhi12g0929	11		
Cume8g0747	Bhhi12g0943	11		
Cume8g0782	Bhhi12g0986	11		
Cume8g0817	Bhhi12g0997	11		
Cume6g2045	Bhhi8g1202	1		
Cume6g2050	Bhhi8g1204	1		
Cume6g2055	Bhhi8g1212	1		
Cume6g2079	Bhhi8g1225	1		
Cume6g2100	Bhhi8g1239	1		
Cume6g2107	Bhhi8g1240	1		
Cume6g0895	Bhhi8g1279	2		
Cume6g0882	Bhhi8g1299	2		
Cume6g0839	Bhhi8g1309	2		
Cume6g0790	Bhhi8g1359	2		
Cume6g0742	Bhhi8g1362	2		
Cume6g2052	Bhhi8g1201	3		
Cume6g2051	Bhhi8g1202	3		
Cume6g2050	Bhhi8g1204	3		
Cume6g2045	Bhhi8g1205	3		
Cume6g2003	Bhhi8g1208	3		
Cume6g2265	Bhhi8g0202	4		
Cume6g2226	Bhhi8g0236	4		
Cume6g2219	Bhhi8g0262	4		
Cume6g2170	Bhhi8g0266	4		
Cume6g2121	Bhhi8g0268	4		
Cume6g2317	Bhhi8g1114	5		
Cume6g2295	Bhhi8g1141	5		
Cume6g2250	Bhhi8g1179	5		
Cume6g2238	Bhhi8g1216	5		
Cume6g2203	Bhhi8g1218	5		
Cume6g2803	Bhhi8g0418	6		
Cume6g2765	Bhhi8g0428	6		
Cume6g2764	Bhhi8g0429	6		
Cume6g2762	Bhhi8g0444	6		
Cume6g2716	Bhhi8g0454	6		
Cume6g2316	Bhhi8g0095	7		
Cume6g2347	Bhhi8g0138	7		
Cume6g2377	Bhhi8g0186	7		
Cume6g2415	Bhhi8g0212	7		
Cume6g2725	Bhhi8g0424	8		
Cume6g2764	Bhhi8g0429	8		
Cume6g2800	Bhhi8g0466	8		
Cume6g2843	Bhhi8g0486	8		
Cume9g1906	Bhhi1g0830	1		
Cume9g1947	Bhhi1g0878	1		
Cume9g1954	Bhhi1g0882	1		
Cume9g1959	Bhhi1g0885	1		
Cume9g1961	Bhhi1g0886	1		
Cume9g1962	Bhhi1g0887	1		
Cume9g1970	Bhhi1g0902	1		
Cume9g1973	Bhhi1g0906	1		
Cume9g1974	Bhhi1g0910	1		
Cume9g1980	Bhhi1g0920	1		
Cume9g1983	Bhhi1g0921	1		
Cume9g1985	Bhhi1g0927	1		
Cume9g1986	Bhhi1g0928	1		
Cume9g2002	Bhhi1g0942	1		
Cume9g2008	Bhhi1g0948	1		
Cume9g1755	Bhhi1g0769	2		
Cume9g1741	Bhhi1g0809	2		
Cume9g1727	Bhhi1g0823	2		
Cume9g1725	Bhhi1g0828	2		
Cume9g1720	Bhhi1g0835	2		
Cume9g1718	Bhhi1g0839	2		
Cume9g1717	Bhhi1g0840	2		
Cume9g1711	Bhhi1g0845	2		
Cume9g1706	Bhhi1g0851	2		
Cume9g1697	Bhhi1g0858	2		
Cume9g1647	Bhhi1g0859	2		
Cume9g1935	Bhhi1g0203	3		
Cume9g1938	Bhhi1g0208	3		
Cume9g1954	Bhhi1g0251	3		
Cume9g1962	Bhhi1g0258	3		
Cume9g1970	Bhhi1g0283	3		
Cume9g1973	Bhhi1g0286	3		
Cume9g1989	Bhhi1g0306	3		
Cume9g1997	Bhhi1g0316	3		
Cume9g2007	Bhhi1g0322	3		
Cume9g2014	Bhhi1g0325	3		
Cume9g1464	Bhhi1g1549	4		
Cume9g1507	Bhhi1g1564	4		
Cume9g1513	Bhhi1g1570	4		
Cume9g1529	Bhhi1g1573	4		
Cume9g1549	Bhhi1g1593	4		
Cume9g1550	Bhhi1g1595	4		
Cume9g1551	Bhhi1g1596	4		
Cume9g1576	Bhhi1g1622	4		
Cume9g1667	Bhhi1g0157	5		
Cume9g1668	Bhhi1g0158	5		
Cume9g1675	Bhhi1g0163	5		
Cume9g1678	Bhhi1g0169	5		
Cume9g1679	Bhhi1g0170	5		
Cume9g1706	Bhhi1g0189	5		
Cume9g1715	Bhhi1g0195	5		
Cume9g1741	Bhhi1g0227	5		
Cume9g1517	Bhhi1g0739	6		
Cume9g1519	Bhhi1g0740	6		
Cume9g1544	Bhhi1g0751	6		
Cume9g1564	Bhhi1g0792	6		
Cume9g1573	Bhhi1g0794	6		
Cume9g1582	Bhhi1g0806	6		
Cume9g1603	Bhhi1g0814	6		
Cume9g1612	Bhhi1g0351	7		
Cume9g1585	Bhhi1g0371	7		
Cume9g1577	Bhhi1g0403	7		
Cume9g1570	Bhhi1g0408	7		
Cume9g1568	Bhhi1g0409	7		
Cume9g1566	Bhhi1g0410	7		
Cume9g1516	Bhhi1g0416	7		
Cume9g1497	Bhhi1g0505	8		
Cume9g1481	Bhhi1g0553	8		
Cume9g1477	Bhhi1g0592	8		
Cume9g1445	Bhhi1g0610	8		
Cume9g1423	Bhhi1g0638	8		
Cume9g1417	Bhhi1g0639	8		
Cume9g1367	Bhhi1g0647	8		
Cume9g1945	Bhhi1g1425	9		
Cume9g1938	Bhhi1g1432	9		
Cume9g1920	Bhhi1g1448	9		
Cume9g1901	Bhhi1g1450	9		
Cume9g1892	Bhhi1g1485	9		
Cume9g1842	Bhhi1g1491	9		
Cume9g1517	Bhhi1g0739	10		
Cume9g1516	Bhhi1g0740	10		
Cume9g1495	Bhhi1g0767	10		
Cume9g1485	Bhhi1g0778	10		
Cume9g1441	Bhhi1g0785	10		
Cume9g1395	Bhhi1g0792	10		
Cume9g1823	Bhhi1g1804	11		
Cume9g1830	Bhhi1g1813	11		
Cume9g1837	Bhhi1g1818	11		
Cume9g1838	Bhhi1g1820	11		
Cume9g1839	Bhhi1g1823	11		
Cume9g1849	Bhhi1g1852	11		
Cume9g1388	Bhhi1g1101	14		
Cume9g1395	Bhhi1g1109	14		
Cume9g1427	Bhhi1g1132	14		
Cume9g1439	Bhhi1g1171	14		
Cume9g1445	Bhhi1g1202	14		
Cume9g1487	Bhhi1g1205	14		
Cume9g1864	Bhhi1g0228	15		
Cume9g1827	Bhhi1g0254	15		
Cume9g1823	Bhhi1g0258	15		
Cume9g1822	Bhhi1g0259	15		
Cume9g1777	Bhhi1g0268	15		
Cume9g1380	Bhhi1g1198	16		
Cume9g1376	Bhhi1g1200	16		
Cume9g1371	Bhhi1g1209	16		
Cume9g1344	Bhhi1g1224	16		
Cume9g1300	Bhhi1g1241	16		
Cume9g1032	Bhhi1g2003	17		
Cume9g1028	Bhhi1g2041	17		
Cume9g1019	Bhhi1g2068	17		
Cume9g0980	Bhhi1g2084	17		
Cume9g0933	Bhhi1g2115	17		
Cume9g0254	Bhhi1g0935	18		
Cume9g0252	Bhhi1g0958	18		
Cume9g0245	Bhhi1g1007	18		
Cume9g0203	Bhhi1g1040	18		
Cume9g0153	Bhhi1g1049	18		
Cume9g0225	Bhhi1g1163	19		
Cume9g0180	Bhhi1g1173	19		
Cume9g0176	Bhhi1g1175	19		
Cume9g0147	Bhhi1g1186	19	Left_Cume9_cluster_1	Right_Bhhi1_cluster_1
Cume9g0107	Bhhi1g1188	19		
Cume9g1743	Bhhi1g1440	21		
Cume9g1747	Bhhi1g1442	21		
Cume9g1759	Bhhi1g1444	21		
Cume9g1787	Bhhi1g1455	21		
Cume9g1791	Bhhi1g1494	21		
Cume9g0138	Bhhi1g1344	22		
Cume9g0185	Bhhi1g1373	22		
Cume9g0196	Bhhi1g1385	22		
Cume9g0206	Bhhi1g1397	22		
Cume9g0208	Bhhi1g1398	22		
Cume9g1814	Bhhi1g0877	23		
Cume9g1821	Bhhi1g0885	23		
Cume9g1822	Bhhi1g0886	23		
Cume9g1823	Bhhi1g0887	23		
Cume9g1615	Bhhi1g1776	24		
Cume9g1658	Bhhi1g1791	24		Right_Bhhi1_cluster_3
Cume9g1703	Bhhi1g1800	24		
Cume9g1728	Bhhi1g1831	24		
Cume9g1441	Bhhi1g0785	25		
Cume9g1447	Bhhi1g0834	25		
Cume9g1472	Bhhi1g0851	25		
Cume9g1477	Bhhi1g0855	25		
Cume9g0882	Bhhi1g1109	26		
Cume9g0912	Bhhi1g1151	26	clusterUn	Right_Bhhi1_cluster_1
Cume9g0942	Bhhi1g1200	26		
Cume9g0959	Bhhi1g1205	26		
Cume10g0759	Bhhi9g1897	1		
Cume10g0773	Bhhi9g1925	1		
Cume10g0803	Bhhi9g1951	1		
Cume10g0834	Bhhi9g1958	1		
Cume10g0874	Bhhi9g1972	1		
Cume10g0074	Bhhi9g1670	2		
Cume10g0050	Bhhi9g1693	2		
Cume10g0022	Bhhi9g1708	2		
Cume10g0021	Bhhi9g1715	2		
Cume10g0002	Bhhi9g1720	2		
Cume10g0550	Bhhi9g2004	3		
Cume10g0541	Bhhi9g2008	3		
Cume10g0498	Bhhi9g2035	3		
Cume10g0495	Bhhi9g2043	3		
Cume10g0452	Bhhi9g2048	3		
Cume10g0363	Bhhi9g1580	4		
Cume10g0364	Bhhi9g1583	4		
Cume10g0388	Bhhi9g1595	4		
Cume10g0433	Bhhi9g1599	4		
Cume10g0368	Bhhi2g0158	1		
Cume10g0373	Bhhi2g0160	1		
Cume10g0408	Bhhi2g0182	1		
Cume10g0425	Bhhi2g0200	1		
Cume10g0426	Bhhi2g0203	1		
Cume10g0431	Bhhi2g0204	1		
Cume10g0449	Bhhi2g0213	1		
Cume10g0461	Bhhi2g0216	1		
Cume10g0477	Bhhi2g0233	1		
Cume10g0486	Bhhi2g0237	1		
Cume10g0497	Bhhi2g0250	1		
Cume10g0498	Bhhi2g0251	1		
Cume10g0508	Bhhi2g0261	1		
Cume10g0511	Bhhi2g0262	1		
Cume10g0541	Bhhi2g0280	1		
Cume10g0550	Bhhi2g0292	1		
Cume10g0506	Bhhi2g0504	2		
Cume10g0503	Bhhi2g0513	2		
Cume10g0485	Bhhi2g0553	2		
Cume10g0446	Bhhi2g0602	2		
Cume10g0412	Bhhi2g0646	2		
Cume10g0384	Bhhi2g0668	2		
Cume10g0338	Bhhi2g0671	2		
